1601,10,23,210,1601-10-23 18:30:17
1601,11, 7,225,1601-11-07 17:12:27
1601,11,22,240,1601-11-22 13:35:13
1601,12, 7,255,1601-12-07 08:03:43
1601,12,22,270,1601-12-22 01:31:53
1602, 1, 5,285,1602-01-05 18:35:13
1602, 1,20,300,1602-01-20 12:13:11
1602, 2, 4,315,1602-02-04 06:59:55
1602, 2,19,330,1602-02-19 03:49:24
1602, 3, 6,345,1602-03-06 03:04:01
1602, 3,21,  0,1602-03-21 05:20:57
1602, 4, 5, 15,1602-04-05 10:43:06
1602, 4,20, 30,1602-04-20 19:21:05
1602, 5, 6, 45,1602-05-06 06:55:35
1602, 5,21, 60,1602-05-21 21:05:54
1602, 6, 6, 75,1602-06-06 13:14:40
1602, 6,22, 90,1602-06-22 06:33:18
1602, 7, 8,105,1602-07-08 00:18:09
1602, 7,23,120,1602-07-23 17:24:51
1602, 8, 8,135,1602-08-08 09:17:52
1602, 8,23,150,1602-08-23 22:55:28
1602, 9, 8,165,1602-09-08 10:02:35
1602, 9,23,180,1602-09-23 17:55:58
1602,10, 8,195,1602-10-08 22:47:14
1602,10,24,210,1602-10-24 00:19:09
1602,11, 7,225,1602-11-07 23:08:51
1602,11,22,240,1602-11-22 19:23:14
1602,12, 7,255,1602-12-07 13:59:03
1602,12,22,270,1602-12-22 07:18:58
1603, 1, 6,285,1603-01-06 00:30:04
1603, 1,20,300,1603-01-20 17:59:59
1603, 2, 4,315,1603-02-04 12:55:07
1603, 2,19,330,1603-02-19 09:36:53
1603, 3, 6,345,1603-03-06 09:00:00
1603, 3,21,  0,1603-03-21 11:09:15
1603, 4, 5, 15,1603-04-05 16:38:33
1603, 4,21, 30,1603-04-21 01:09:05
1603, 5, 6, 45,1603-05-06 12:48:04
1603, 5,22, 60,1603-05-22 02:52:36
1603, 6, 6, 75,1603-06-06 19:02:18
1603, 6,22, 90,1603-06-22 12:18:38
1603, 7, 8,105,1603-07-08 06:00:25
1603, 7,23,120,1603-07-23 23:09:29
1603, 8, 8,135,1603-08-08 14:56:39
1603, 8,24,150,1603-08-24 04:41:12
1603, 9, 8,165,1603-09-08 15:41:17
1603, 9,23,180,1603-09-23 23:44:29
1603,10, 9,195,1603-10-09 04:28:17
1603,10,24,210,1603-10-24 06:10:55
1603,11, 8,225,1603-11-08 04:52:53
1603,11,23,240,1603-11-23 01:17:46
1603,12, 7,255,1603-12-07 19:45:25
1603,12,22,270,1603-12-22 13:15:08
1604, 1, 6,285,1604-01-06 06:17:32
1604, 1,20,300,1604-01-20 23:56:26
1604, 2, 4,315,1604-02-04 18:42:16
1604, 2,19,330,1604-02-19 15:32:30
1604, 3, 5,345,1604-03-05 14:45:50
1604, 3,20,  0,1604-03-20 17:03:39
1604, 4, 4, 15,1604-04-04 22:23:01
1604, 4,20, 30,1604-04-20 07:02:38
1604, 5, 5, 45,1604-05-05 18:31:46
1604, 5,21, 60,1604-05-21 08:45:14
1604, 6, 6, 75,1604-06-06 00:46:08
1604, 6,21, 90,1604-06-21 18:10:03
1604, 7, 7,105,1604-07-07 11:45:53
1604, 7,23,120,1604-07-23 04:59:43
1604, 8, 7,135,1604-08-07 20:45:05
1604, 8,23,150,1604-08-23 10:31:14
1604, 9, 7,165,1604-09-07 21:33:36
1604, 9,23,180,1604-09-23 05:36:01
1604,10, 8,195,1604-10-08 10:24:37
1604,10,23,210,1604-10-23 12:04:18
1604,11, 7,225,1604-11-07 10:51:08
1604,11,22,240,1604-11-22 07:11:11
1604,12, 7,255,1604-12-07 01:42:26
1604,12,21,270,1604-12-21 19:06:09
1605, 1, 5,285,1605-01-05 12:10:47
1605, 1,20,300,1605-01-20 05:43:10
1605, 2, 4,315,1605-02-04 00:30:42
1605, 2,18,330,1605-02-18 21:14:37
1605, 3, 5,345,1605-03-05 20:30:32
1605, 3,20,  0,1605-03-20 22:42:32
1605, 4, 5, 15,1605-04-05 04:06:57
1605, 4,20, 30,1605-04-20 12:40:45
1605, 5, 6, 45,1605-05-06 00:18:09
1605, 5,21, 60,1605-05-21 14:24:56
1605, 6, 6, 75,1605-06-06 06:36:37
1605, 6,21, 90,1605-06-21 23:52:47
1605, 7, 7,105,1605-07-07 17:40:01
1605, 7,23,120,1605-07-23 10:46:01
1605, 8, 8,135,1605-08-08 02:41:11
1605, 8,23,150,1605-08-23 16:20:38
1605, 9, 8,165,1605-09-08 03:30:08
1605, 9,23,180,1605-09-23 11:27:37
1605,10, 8,195,1605-10-08 16:21:08
1605,10,23,210,1605-10-23 17:57:36
1605,11, 7,225,1605-11-07 16:48:25
1605,11,22,240,1605-11-22 13:06:02
1605,12, 7,255,1605-12-07 07:41:00
1605,12,22,270,1605-12-22 01:01:55
1606, 1, 5,285,1606-01-05 18:10:01
1606, 1,20,300,1606-01-20 11:38:46
1606, 2, 4,315,1606-02-04 06:29:30
1606, 2,19,330,1606-02-19 03:09:09
1606, 3, 6,345,1606-03-06 02:27:35
1606, 3,21,  0,1606-03-21 04:35:55
1606, 4, 5, 15,1606-04-05 10:01:46
1606, 4,20, 30,1606-04-20 18:34:10
1606, 5, 6, 45,1606-05-06 06:11:14
1606, 5,21, 60,1606-05-21 20:20:06
1606, 6, 6, 75,1606-06-06 12:28:13
1606, 6,22, 90,1606-06-22 05:49:40
1606, 7, 7,105,1606-07-07 23:29:27
1606, 7,23,120,1606-07-23 16:42:54
1606, 8, 8,135,1606-08-08 08:27:47
1606, 8,23,150,1606-08-23 22:15:20
1606, 9, 8,165,1606-09-08 09:13:38
1606, 9,23,180,1606-09-23 17:19:13
1606,10, 8,195,1606-10-08 22:02:26
1606,10,23,210,1606-10-23 23:47:32
1606,11, 7,225,1606-11-07 22:29:43
1606,11,22,240,1606-11-22 18:57:05
1606,12, 7,255,1606-12-07 13:24:46
1606,12,22,270,1606-12-22 06:56:18
1607, 1, 5,285,1607-01-05 23:57:34
1607, 1,20,300,1607-01-20 17:37:12
1607, 2, 4,315,1607-02-04 12:20:36
1607, 2,19,330,1607-02-19 09:10:26
1607, 3, 6,345,1607-03-06 08:20:42
1607, 3,21,  0,1607-03-21 10:37:44
1607, 4, 5, 15,1607-04-05 15:54:38
1607, 4,21, 30,1607-04-21 00:33:38
1607, 5, 6, 45,1607-05-06 12:02:19
1607, 5,22, 60,1607-05-22 02:15:17
1607, 6, 6, 75,1607-06-06 18:18:05
1607, 6,22, 90,1607-06-22 11:40:47
1607, 7, 8,105,1607-07-08 05:20:00
1607, 7,23,120,1607-07-23 22:31:23
1607, 8, 8,135,1607-08-08 14:20:18
1607, 8,24,150,1607-08-24 04:02:48
1607, 9, 8,165,1607-09-08 15:08:01
1607, 9,23,180,1607-09-23 23:06:20
1607,10, 9,195,1607-10-09 03:57:40
1607,10,24,210,1607-10-24 05:34:24
1607,11, 8,225,1607-11-08 04:25:23
1607,11,23,240,1607-11-23 00:44:26
1607,12, 7,255,1607-12-07 19:21:31
1607,12,22,270,1607-12-22 12:45:13
1608, 1, 6,285,1608-01-06 05:55:49
1608, 1,20,300,1608-01-20 23:27:20
1608, 2, 4,315,1608-02-04 18:19:19
1608, 2,19,330,1608-02-19 15:00:12
1608, 3, 5,345,1608-03-05 14:18:11
1608, 3,20,  0,1608-03-20 16:24:50
1608, 4, 4, 15,1608-04-04 21:49:07
1608, 4,20, 30,1608-04-20 06:16:25
1608, 5, 5, 45,1608-05-05 17:52:33
1608, 5,21, 60,1608-05-21 07:53:47
1608, 6, 6, 75,1608-06-06 00:04:13
1608, 6,21, 90,1608-06-21 17:17:37
1608, 7, 7,105,1608-07-07 11:03:49
1608, 7,23,120,1608-07-23 04:10:14
1608, 8, 7,135,1608-08-07 20:04:18
1608, 8,23,150,1608-08-23 09:46:33
1608, 9, 7,165,1608-09-07 20:54:42
1608, 9,23,180,1608-09-23 04:56:06
1608,10, 8,195,1608-10-08 09:47:59
1608,10,23,210,1608-10-23 11:28:46
1608,11, 7,225,1608-11-07 10:17:58
1608,11,22,240,1608-11-22 06:40:22
1608,12, 7,255,1608-12-07 01:14:09
1608,12,21,270,1608-12-21 18:40:17
1609, 1, 5,285,1609-01-05 11:47:37
1609, 1,20,300,1609-01-20 05:21:26
1609, 2, 4,315,1609-02-04 00:10:48
1609, 2,18,330,1609-02-18 20:54:23
1609, 3, 5,345,1609-03-05 20:09:51
1609, 3,20,  0,1609-03-20 22:20:15
1609, 4, 5, 15,1609-04-05 03:40:47
1609, 4,20, 30,1609-04-20 12:13:25
1609, 5, 5, 45,1609-05-05 23:43:17
1609, 5,21, 60,1609-05-21 13:51:43
1609, 6, 6, 75,1609-06-06 05:53:10
1609, 6,21, 90,1609-06-21 23:15:24
1609, 7, 7,105,1609-07-07 16:51:35
1609, 7,23,120,1609-07-23 10:07:21
1609, 8, 8,135,1609-08-08 01:52:02
1609, 8,23,150,1609-08-23 15:42:12
1609, 9, 8,165,1609-09-08 02:42:19
1609, 9,23,180,1609-09-23 10:49:35
1609,10, 8,195,1609-10-08 15:35:01
1609,10,23,210,1609-10-23 17:20:10
1609,11, 7,225,1609-11-07 16:03:46
1609,11,22,240,1609-11-22 12:29:43
1609,12, 7,255,1609-12-07 06:57:55
1609,12,22,270,1609-12-22 00:27:36
1610, 1, 5,285,1610-01-05 17:29:14
1610, 1,20,300,1610-01-20 11:07:28
1610, 2, 4,315,1610-02-04 05:51:44
1610, 2,19,330,1610-02-19 02:40:52
1610, 3, 6,345,1610-03-06 01:52:31
1610, 3,21,  0,1610-03-21 04:08:53
1610, 4, 5, 15,1610-04-05 09:27:32
1610, 4,20, 30,1610-04-20 18:04:52
1610, 5, 6, 45,1610-05-06 05:35:23
1610, 5,21, 60,1610-05-21 19:45:01
1610, 6, 6, 75,1610-06-06 11:49:37
1610, 6,22, 90,1610-06-22 05:07:47
1610, 7, 7,105,1610-07-07 22:49:17
1610, 7,23,120,1610-07-23 15:56:31
1610, 8, 8,135,1610-08-08 07:48:29
1610, 8,23,150,1610-08-23 21:28:21
1610, 9, 8,165,1610-09-08 08:37:07
1610, 9,23,180,1610-09-23 16:34:09
1610,10, 8,195,1610-10-08 21:28:47
1610,10,23,210,1610-10-23 23:04:38
1610,11, 7,225,1610-11-07 21:57:51
1610,11,22,240,1610-11-22 18:15:19
1610,12, 7,255,1610-12-07 12:53:22
1610,12,22,270,1610-12-22 06:14:40
1611, 1, 5,285,1611-01-05 23:26:02
1611, 1,20,300,1611-01-20 16:55:30
1611, 2, 4,315,1611-02-04 11:49:17
1611, 2,19,330,1611-02-19 08:29:20
1611, 3, 6,345,1611-03-06 07:50:18
1611, 3,21,  0,1611-03-21 09:57:13
1611, 4, 5, 15,1611-04-05 15:24:27
1611, 4,20, 30,1611-04-20 23:52:20
1611, 5, 6, 45,1611-05-06 11:29:52
1611, 5,22, 60,1611-05-22 01:31:28
1611, 6, 6, 75,1611-06-06 17:40:24
1611, 6,22, 90,1611-06-22 10:53:31
1611, 7, 8,105,1611-07-08 04:35:15
1611, 7,23,120,1611-07-23 21:41:08
1611, 8, 8,135,1611-08-08 13:29:13
1611, 8,24,150,1611-08-24 03:11:52
1611, 9, 8,165,1611-09-08 14:14:28
1611, 9,23,180,1611-09-23 22:17:51
1611,10, 9,195,1611-10-09 03:05:42
1611,10,24,210,1611-10-24 04:50:06
1611,11, 8,225,1611-11-08 03:36:49
1611,11,23,240,1611-11-23 00:03:51
1611,12, 7,255,1611-12-07 18:35:49
1611,12,22,270,1611-12-22 12:06:34
1612, 1, 6,285,1612-01-06 05:11:43
1612, 1,20,300,1612-01-20 22:49:39
1612, 2, 4,315,1612-02-04 17:36:16
1612, 2,19,330,1612-02-19 14:23:34
1612, 3, 5,345,1612-03-05 13:36:05
1612, 3,20,  0,1612-03-20 15:50:08
1612, 4, 4, 15,1612-04-04 21:07:58
1612, 4,20, 30,1612-04-20 05:44:02
1612, 5, 5, 45,1612-05-05 17:11:36
1612, 5,21, 60,1612-05-21 07:22:33
1612, 6, 5, 75,1612-06-05 23:21:58
1612, 6,21, 90,1612-06-21 16:44:46
1612, 7, 7,105,1612-07-07 10:18:57
1612, 7,23,120,1612-07-23 03:32:42
1612, 8, 7,135,1612-08-07 19:15:57
1612, 8,23,150,1612-08-23 09:02:56
1612, 9, 7,165,1612-09-07 20:03:24
1612, 9,23,180,1612-09-23 04:07:43
1612,10, 8,195,1612-10-08 08:55:34
1612,10,23,210,1612-10-23 10:38:35
1612,11, 7,225,1612-11-07 09:25:49
1612,11,22,240,1612-11-22 05:50:15
1612,12, 7,255,1612-12-07 00:22:35
1612,12,21,270,1612-12-21 17:50:40
1613, 1, 5,285,1613-01-05 10:55:53
1613, 1,20,300,1613-01-20 04:31:36
1613, 2, 3,315,1613-02-03 23:18:11
1613, 2,18,330,1613-02-18 20:03:36
1613, 3, 5,345,1613-03-05 19:16:39
1613, 3,20,  0,1613-03-20 21:28:30
1613, 4, 5, 15,1613-04-05 02:48:47
1613, 4,20, 30,1613-04-20 11:21:48
1613, 5, 5, 45,1613-05-05 22:55:01
1613, 5,21, 60,1613-05-21 13:01:14
1613, 6, 6, 75,1613-06-06 05:09:42
1613, 6,21, 90,1613-06-21 22:25:49
1613, 7, 7,105,1613-07-07 16:11:26
1613, 7,23,120,1613-07-23 09:17:31
1613, 8, 8,135,1613-08-08 01:12:18
1613, 8,23,150,1613-08-23 14:51:17
1613, 9, 8,165,1613-09-08 02:00:55
1613, 9,23,180,1613-09-23 09:57:17
1613,10, 8,195,1613-10-08 14:51:29
1613,10,23,210,1613-10-23 16:26:59
1613,11, 7,225,1613-11-07 15:19:19
1613,11,22,240,1613-11-22 11:36:49
1613,12, 7,255,1613-12-07 06:14:11
1613,12,21,270,1613-12-21 23:35:44
1614, 1, 5,285,1614-01-05 16:46:42
1614, 1,20,300,1614-01-20 10:16:13
1614, 2, 4,315,1614-02-04 05:09:15
1614, 2,19,330,1614-02-19 01:48:48
1614, 3, 6,345,1614-03-06 01:08:19
1614, 3,21,  0,1614-03-21 03:14:56
1614, 4, 5, 15,1614-04-05 08:40:31
1614, 4,20, 30,1614-04-20 17:09:39
1614, 5, 6, 45,1614-05-06 04:45:59
1614, 5,21, 60,1614-05-21 18:51:00
1614, 6, 6, 75,1614-06-06 10:58:56
1614, 6,22, 90,1614-06-22 04:17:06
1614, 7, 7,105,1614-07-07 21:57:43
1614, 7,23,120,1614-07-23 15:09:11
1614, 8, 8,135,1614-08-08 06:55:40
1614, 8,23,150,1614-08-23 20:42:30
1614, 9, 8,165,1614-09-08 07:42:13
1614, 9,23,180,1614-09-23 15:47:23
1614,10, 8,195,1614-10-08 20:31:07
1614,10,23,210,1614-10-23 22:15:34
1614,11, 7,225,1614-11-07 20:57:39
1614,11,22,240,1614-11-22 17:24:18
1614,12, 7,255,1614-12-07 11:51:57
1614,12,22,270,1614-12-22 05:23:11
1615, 1, 5,285,1615-01-05 22:25:02
1615, 1,20,300,1615-01-20 16:04:50
1615, 2, 4,315,1615-02-04 10:49:25
1615, 2,19,330,1615-02-19 07:39:44
1615, 3, 6,345,1615-03-06 06:50:59
1615, 3,21,  0,1615-03-21 09:08:07
1615, 4, 5, 15,1615-04-05 14:25:00
1615, 4,20, 30,1615-04-20 23:03:21
1615, 5, 6, 45,1615-05-06 10:30:37
1615, 5,22, 60,1615-05-22 00:42:44
1615, 6, 6, 75,1615-06-06 16:43:10
1615, 6,22, 90,1615-06-22 10:05:51
1615, 7, 8,105,1615-07-08 03:42:42
1615, 7,23,120,1615-07-23 20:55:22
1615, 8, 8,135,1615-08-08 12:42:39
1615, 8,24,150,1615-08-24 02:27:42
1615, 9, 8,165,1615-09-08 13:32:17
1615, 9,23,180,1615-09-23 21:33:30
1615,10, 9,195,1615-10-09 02:24:20
1615,10,24,210,1615-10-24 04:03:18
1615,11, 8,225,1615-11-08 02:52:56
1615,11,22,240,1615-11-22 23:13:03
1615,12, 7,255,1615-12-07 17:47:45
1615,12,22,270,1615-12-22 11:11:40
1616, 1, 6,285,1616-01-06 04:19:25
1616, 1,20,300,1616-01-20 21:51:10
1616, 2, 4,315,1616-02-04 16:40:34
1616, 2,19,330,1616-02-19 13:22:12
1616, 3, 5,345,1616-03-05 12:38:17
1616, 3,20,  0,1616-03-20 14:46:17
1616, 4, 4, 15,1616-04-04 20:09:11
1616, 4,20, 30,1616-04-20 04:37:46
1616, 5, 5, 45,1616-05-05 16:12:45
1616, 5,21, 60,1616-05-21 06:14:30
1616, 6, 5, 75,1616-06-05 22:24:00
1616, 6,21, 90,1616-06-21 15:37:07
1616, 7, 7,105,1616-07-07 09:23:17
1616, 7,23,120,1616-07-23 02:29:03
1616, 8, 7,135,1616-08-07 18:24:23
1616, 8,23,150,1616-08-23 08:06:11
1616, 9, 7,165,1616-09-07 19:16:51
1616, 9,23,180,1616-09-23 03:18:05
1616,10, 8,195,1616-10-08 08:13:08
1616,10,23,210,1616-10-23 09:53:35
1616,11, 7,225,1616-11-07 08:45:29
1616,11,22,240,1616-11-22 05:06:34
1616,12, 6,255,1616-12-06 23:41:46
1616,12,21,270,1616-12-21 17:05:07
1617, 1, 5,285,1617-01-05 10:12:26
1617, 1,20,300,1617-01-20 03:42:23
1617, 2, 3,315,1617-02-03 22:31:04
1617, 2,18,330,1617-02-18 19:10:38
1617, 3, 5,345,1617-03-05 18:25:48
1617, 3,20,  0,1617-03-20 20:32:54
1617, 4, 5, 15,1617-04-05 01:54:16
1617, 4,20, 30,1617-04-20 10:24:45
1617, 5, 5, 45,1617-05-05 21:56:35
1617, 5,21, 60,1617-05-21 12:03:47
1617, 6, 6, 75,1617-06-06 04:07:29
1617, 6,21, 90,1617-06-21 21:29:02
1617, 7, 7,105,1617-07-07 15:07:02
1617, 7,23,120,1617-07-23 08:22:41
1617, 8, 8,135,1617-08-08 00:08:38
1617, 8,23,150,1617-08-23 13:59:33
1617, 9, 8,165,1617-09-08 01:00:44
1617, 9,23,180,1617-09-23 09:09:41
1617,10, 8,195,1617-10-08 13:56:08
1617,10,23,210,1617-10-23 15:43:35
1617,11, 7,225,1617-11-07 14:27:57
1617,11,22,240,1617-11-22 10:56:00
1617,12, 7,255,1617-12-07 05:24:07
1617,12,21,270,1617-12-21 22:54:45
1618, 1, 5,285,1618-01-05 15:54:56
1618, 1,20,300,1618-01-20 09:32:24
1618, 2, 4,315,1618-02-04 04:13:44
1618, 2,19,330,1618-02-19 01:00:56
1618, 3, 6,345,1618-03-06 00:08:49
1618, 3,21,  0,1618-03-21 02:23:11
1618, 4, 5, 15,1618-04-05 07:38:20
1618, 4,20, 30,1618-04-20 16:15:00
1618, 5, 6, 45,1618-05-06 03:43:06
1618, 5,21, 60,1618-05-21 17:54:05
1618, 6, 6, 75,1618-06-06 09:57:31
1618, 6,22, 90,1618-06-22 03:18:35
1618, 7, 7,105,1618-07-07 20:59:40
1618, 7,23,120,1618-07-23 14:10:08
1618, 8, 8,135,1618-08-08 06:02:03
1618, 8,23,150,1618-08-23 19:44:49
1618, 9, 8,165,1618-09-08 06:53:50
1618, 9,23,180,1618-09-23 14:53:20
1618,10, 8,195,1618-10-08 19:48:35
1618,10,23,210,1618-10-23 21:26:41
1618,11, 7,225,1618-11-07 20:20:45
1618,11,22,240,1618-11-22 16:40:13
1618,12, 7,255,1618-12-07 11:18:51
1618,12,22,270,1618-12-22 04:41:28
1619, 1, 5,285,1619-01-05 21:52:26
1619, 1,20,300,1619-01-20 15:22:00
1619, 2, 4,315,1619-02-04 10:13:50
1619, 2,19,330,1619-02-19 06:52:21
1619, 3, 6,345,1619-03-06 06:09:57
1619, 3,21,  0,1619-03-21 08:14:07
1619, 4, 5, 15,1619-04-05 13:37:33
1619, 4,20, 30,1619-04-20 22:02:28
1619, 5, 6, 45,1619-05-06 09:37:32
1619, 5,21, 60,1619-05-21 23:37:06
1619, 6, 6, 75,1619-06-06 15:46:09
1619, 6,22, 90,1619-06-22 08:58:48
1619, 7, 8,105,1619-07-08 02:43:18
1619, 7,23,120,1619-07-23 19:49:50
1619, 8, 8,135,1619-08-08 11:42:08
1619, 8,24,150,1619-08-24 01:25:36
1619, 9, 8,165,1619-09-08 12:32:23
1619, 9,23,180,1619-09-23 20:36:04
1619,10, 9,195,1619-10-09 01:27:25
1619,10,24,210,1619-10-24 03:11:33
1619,11, 8,225,1619-11-08 02:01:05
1619,11,22,240,1619-11-22 22:27:29
1619,12, 7,255,1619-12-07 17:01:52
1619,12,22,270,1619-12-22 10:31:39
1620, 1, 6,285,1620-01-06 03:38:48
1620, 1,20,300,1620-01-20 21:15:03
1620, 2, 4,315,1620-02-04 16:02:50
1620, 2,19,330,1620-02-19 12:47:25
1620, 3, 5,345,1620-03-05 11:59:52
1620, 3,20,  0,1620-03-20 14:10:01
1620, 4, 4, 15,1620-04-04 19:26:35
1620, 4,20, 30,1620-04-20 03:58:13
1620, 5, 5, 45,1620-05-05 15:24:01
1620, 5,21, 60,1620-05-21 05:31:23
1620, 6, 5, 75,1620-06-05 21:29:44
1620, 6,21, 90,1620-06-21 14:51:18
1620, 7, 7,105,1620-07-07 08:25:56
1620, 7,23,120,1620-07-23 01:41:31
1620, 8, 7,135,1620-08-07 17:26:34
1620, 8,23,150,1620-08-23 07:17:32
1620, 9, 7,165,1620-09-07 18:20:02
1620, 9,23,180,1620-09-23 02:28:51
1620,10, 8,195,1620-10-08 07:17:51
1620,10,23,210,1620-10-23 09:04:28
1620,11, 7,225,1620-11-07 07:51:38
1620,11,22,240,1620-11-22 04:18:29
1620,12, 6,255,1620-12-06 22:49:40
1620,12,21,270,1620-12-21 16:19:26
1621, 1, 5,285,1621-01-05 09:22:55
1621, 1,20,300,1621-01-20 02:59:53
1621, 2, 3,315,1621-02-03 21:44:26
1621, 2,18,330,1621-02-18 18:30:41
1621, 3, 5,345,1621-03-05 17:41:09
1621, 3,20,  0,1621-03-20 19:53:17
1621, 4, 5, 15,1621-04-05 01:10:05
1621, 4,20, 30,1621-04-20 09:42:40
1621, 5, 5, 45,1621-05-05 21:11:40
1621, 5,21, 60,1621-05-21 11:17:11
1621, 6, 6, 75,1621-06-06 03:21:44
1621, 6,21, 90,1621-06-21 20:37:44
1621, 7, 7,105,1621-07-07 14:21:13
1621, 7,23,120,1621-07-23 07:28:37
1621, 8, 7,135,1621-08-07 23:24:02
1621, 8,23,150,1621-08-23 13:05:48
1621, 9, 8,165,1621-09-08 00:18:25
1621, 9,23,180,1621-09-23 08:18:12
1621,10, 8,195,1621-10-08 13:16:11
1621,10,23,210,1621-10-23 14:54:26
1621,11, 7,225,1621-11-07 13:49:43
1621,11,22,240,1621-11-22 10:08:22
1621,12, 7,255,1621-12-07 04:47:04
1621,12,21,270,1621-12-21 22:08:11
1622, 1, 5,285,1622-01-05 15:19:03
1622, 1,20,300,1622-01-20 08:47:10
1622, 2, 4,315,1622-02-04 03:39:27
1622, 2,19,330,1622-02-19 00:17:18
1622, 3, 5,345,1622-03-05 23:36:06
1622, 3,21,  0,1622-03-21 01:40:51
1622, 4, 5, 15,1622-04-05 07:05:52
1622, 4,20, 30,1622-04-20 15:32:40
1622, 5, 6, 45,1622-05-06 03:08:32
1622, 5,21, 60,1622-05-21 17:10:28
1622, 6, 6, 75,1622-06-06 09:18:14
1622, 6,22, 90,1622-06-22 02:33:05
1622, 7, 7,105,1622-07-07 20:14:14
1622, 7,23,120,1622-07-23 13:23:16
1622, 8, 8,135,1622-08-08 05:11:36
1622, 8,23,150,1622-08-23 18:57:58
1622, 9, 8,165,1622-09-08 06:01:07
1622, 9,23,180,1622-09-23 14:07:55
1622,10, 8,195,1622-10-08 18:56:06
1622,10,23,210,1622-10-23 20:43:07
1622,11, 7,225,1622-11-07 19:29:24
1622,11,22,240,1622-11-22 15:58:01
1622,12, 7,255,1622-12-07 10:28:33
1622,12,22,270,1622-12-22 03:59:58
1623, 1, 5,285,1623-01-05 21:02:56
1623, 1,20,300,1623-01-20 14:41:10
1623, 2, 4,315,1623-02-04 09:25:24
1623, 2,19,330,1623-02-19 06:13:05
1623, 3, 6,345,1623-03-06 05:23:28
1623, 3,21,  0,1623-03-21 07:38:00
1623, 4, 5, 15,1623-04-05 12:54:00
1623, 4,20, 30,1623-04-20 21:30:27
1623, 5, 6, 45,1623-05-06 08:56:45
1623, 5,21, 60,1623-05-21 23:07:46
1623, 6, 6, 75,1623-06-06 15:06:45
1623, 6,22, 90,1623-06-22 08:29:10
1623, 7, 8,105,1623-07-08 02:04:01
1623, 7,23,120,1623-07-23 19:17:23
1623, 8, 8,135,1623-08-08 11:02:47
1623, 8,24,150,1623-08-24 00:49:45
1623, 9, 8,165,1623-09-08 11:53:28
1623, 9,23,180,1623-09-23 19:58:08
